2018-04-26 13:06:42.032559,110,PRDER,43.8712555,-112.7266505,1484.65,1457.9117431641,73,1095372.81779138,,,,,
2018-04-26 13:06:45.147330,120,GN+,43.8713816,-112.7269818,1479.22,1458.4807128906,50,419928.676627171,,,,,55
2018-04-26 13:06:49.111740,110,PRDER,43.8712083,-112.7266522,1484.87,1457.9162597656,73,1113099.16094807,,,,,
2018-04-26 13:06:52.350314,120,GN+,43.8714283,-112.7269793,1479.22,1458.4434814453,43,348416.360245475,,,,,
2018-04-26 13:06:55.821537,110,PRDER,43.8711599,-112.7266511,1484.87,1457.9418945313,74,1128506.29763115,,,,,
2018-04-26 13:06:57.553655,120,GN+,43.871472,-112.7269796,1479.34,1458.4461669922,31,225764.95715282,,,,,
2018-04-26 13:07:01.816403,110,PRDER,43.871113,-112.7266506,1484.7,1458.0701904297,75,1120780.04606305,,,,,
2018-04-26 13:07:03.754402,120,GN+,43.8715174,-112.7269791,1479.26,1458.5037841797,32,233212.000460308,,,,,
2018-04-26 13:07:09.212852,110,PRDER,43.8710668,-112.72665,1484.76,1458.2277832031,75,1112580.24236855,,,,,
2018-04-26 13:07:10.184571,120,GN+,43.871564,-112.7269783,1479.18,1458.6157226563,29,198260.024342202,,,,,
2018-04-26 13:07:16.278049,120,GN+,43.8716089,-112.7269786,1479.31,1458.7261962891,25,157680.687459995,,,,,
2018-04-26 13:07:19.332862,110,PRDER,43.8710202,-112.7266495,1484.77,1458.3937988281,79,1166784.05060021,,,,,
2018-04-26 13:07:20.743169,120,GN+,43.871616,-112.7270412,1479.28,1458.8052978516,27,176275.093620764,,,,,
2018-04-26 13:07:25.741215,110,PRDER,43.8709705,-112.726652,1484.82,1458.4278564453,73,1067198.25849144,,,,,
2018-04-26 13:07:27.139101,120,GN+,43.8715752,-112.7270481,1479.25,1458.6788330078,27,177940.017146709,,,,,
2018-04-26 13:07:32.133682,110,PRDER,43.8709293,-112.7266489,1484.47,1458.4184570313,72,1023429.68863105,,,,,
2018-04-26 13:07:33.236994,120,GN+,43.8715284,-112.7270492,1479.15,1458.587890625,31,218653.092242762,,,,,
2018-04-26 13:07:39.026509,110,PRDER,43.8708808,-112.7266491,1484.69,1458.4211425781,76,1107278.75264482,,,,,
2018-04-26 13:07:39.932035,120,GN+,43.87148,-112.7270482,1479.17,1458.5328369141,31,220252.215762508,,,,,
2018-04-26 13:07:45.928583,120,GN+,43.8714342,-112.727046,1479.26,1458.5310058594,31,222216.729383275,,,,,
2018-04-26 13:07:47.138986,110,PRDER,43.870838,-112.7266496,1484.73,1458.4320068359,74,1076310.56682143,,,,,
2018-04-26 13:07:51.861759,110,PRDER,43.8707901,-112.7266486,1484.86,1458.4758300781,83,1234779.61442916,,,,,
2018-04-26 13:07:54.492158,120,GN+,43.8714289,-112.7269245,1479.04,1458.4245605469,37,281411.782543011,,,,,
2018-04-26 13:07:59.042549,110,PRDER,43.8707476,-112.7266506,1485.12,1458.5546875,73,1081248.79489973,,,,,
2018-04-26 13:08:00.846781,120,GN+,43.8714721,-112.7269164,1478.97,1458.4337158203,29,197720.628002415,,,,,
2018-04-26 13:08:05.283118,110,PRDER,43.8706992,-112.7266478,1484.77,1458.6871337891,65,910808.159392249,,,,,
2018-04-26 13:08:06.870555,120,GN+,43.8715157,-112.7269162,1479.15,1458.4969482422,31,220591.493241662,,,,,
2018-04-26 13:09:03.825739,110,PRDER,43.870513,-112.727369,0,1458.3779296875,0,0,,,,,
2018-04-26 13:09:12.146020,110,PRDER,43.8711982,-112.727216,1483.8,1459.3857421875,180,2454500.71850268,,,,,
2018-04-26 13:09:16.059483,110,PRDER,43.8711727,-112.7272414,1481.44,1459.2268066406,178,2008031.8712979,,,,,
2018-04-26 13:09:20.267680,110,PRDER,43.8711165,-112.7272313,1479.04,1458.8758544922,255,2411241.58059187,,,,,
2018-04-26 13:09:25.049870,110,PRDER,43.8710669,-112.7272373,1479.13,1458.6741943359,314,3078111.49482823,,,,,
2018-04-26 13:09:31.180934,110,PRDER,43.8710179,-112.7272364,1479.16,1458.5317382813,322,3212497.59534599,,,,,
2018-04-26 13:09:37.438817,110,PRDER,43.870975,-112.7272334,1479.17,1458.4468994141,313,3148702.04928063,,,,,
2018-04-26 13:09:43.814045,110,PRDER,43.8709293,-112.7272377,1479.19,1458.4022216797,323,3272816.57749465,,,,,
2018-04-26 13:09:50.503644,110,PRDER,43.8708836,-112.7272349,1479.23,1458.3911132813,332,3383378.46841762,,,,,
2018-04-26 13:09:56.507608,110,PRDER,43.8708363,-112.7272336,1479.14,1458.3884277344,338,3417524.86466202,,,,,
2018-04-26 13:10:02.771599,110,PRDER,43.8707912,-112.7272339,1479.05,1458.3878173828,339,3398462.69062095,,,,,
2018-04-26 13:10:09.001631,110,PRDER,43.8707464,-112.7272349,1478.98,1458.3879394531,287,2842579.30677068,,,,,
2018-04-26 13:10:15.206151,110,PRDER,43.8707003,-112.727234,1478.99,1458.3905029297,248,2444702.44093809,,,,,
2018-04-26 13:10:22.614317,110,PRDER,43.8706539,-112.727235,1479,1458.3946533203,178,1727859.63540752,,,,,
2018-04-26 13:25:36.008930,120,PRDER,43.870513,-112.727369,0,1458.3779296875,0,0,,,,,
2018-04-26 13:25:42.282953,120,GN+,43.8712403,-112.7272193,1504.51,1459.5729980469,55,2215493.91721621,,,,,
2018-04-26 13:26:30.945688,110,PRDER,43.870513,-112.727369,0,1458.3779296875,0,0,,,,,
2018-04-26 13:26:31.698436,120,PRDER,43.870513,-112.727369,0,1458.3779296875,0,0,,,,,
2018-04-26 13:26:38.008111,110,PRDER,43.8712818,-112.727221,1485.13,1459.6042480469,135,1974518.22284641,,,,,
2018-04-26 13:26:44.505376,110,PRDER,43.8713211,-112.7272393,1481.95,1459.6389160156,125,1388205.21387248,,,,,
2018-04-26 13:26:50.509582,110,PRDER,43.8713809,-112.7272439,1480.07,1459.5738525391,89,806067.658993774,,,,,
2018-04-26 13:26:56.215914,110,PRDER,43.8714244,-112.727243,1480.04,1459.4970703125,88,799553.157074422,,,,,
2018-04-26 13:27:02.817823,110,PRDER,43.8714735,-112.727247,1480.33,1459.5257568359,62,548077.091552961,,,,,
2018-04-26 13:27:08.828936,110,PRDER,43.8715178,-112.7272464,1480.24,1459.5727539063,64,561526.997924937,,,,,
2018-04-26 13:27:15.023899,110,PRDER,43.8715672,-112.7272471,1480.58,1459.6828613281,61,542429.485188932,,,,,
2018-04-26 13:27:21.127324,110,PRDER,43.8716109,-112.7272471,1480.67,1459.8723144531,57,495467.163206711,,,,,
2018-04-26 13:27:27.729665,110,PRDER,43.871615,-112.7273005,1480.6,1460.6195068359,56,447648.267217087,,,,,
2018-04-26 13:27:33.834774,110,PRDER,43.8715707,-112.7273126,1480.71,1460.5811767578,59,483693.489353,,,,,
2018-04-26 13:27:39.935092,110,PRDER,43.8715256,-112.7273095,1480.37,1460.3380126953,58,469353.385276605,,,,,
2018-04-26 13:27:46.739149,110,PRDER,43.8714807,-112.7273038,1480.11,1460.1146240234,63,515949.180207798,,,,,
2018-04-26 13:27:53.238510,110,PRDER,43.8714353,-112.7273015,1480.27,1460.0017089844,68,579767.184549913,,,,,
2018-04-26 13:27:59.239870,110,PRDER,43.871388,-112.7273022,1480.12,1459.9666748047,69,583023.943816446,,,,,
